frame 334 : (486,77), (482,101), (502,181), (523,257), (521,277), (586,281), (592,275)
frame 335 : (488,77), (484,101), (503,181), (523,257), (522,277), (587,281), (592,276)
frame 336 : (489,77), (485,101), (504,181), (524,257), (522,278), (587,282), (593,277)
frame 337 : (491,77), (486,102), (505,181), (524,258), (522,278), (588,283), (593,278)
frame 338 : (493,78), (488,102), (506,182), (524,258), (522,278), (588,284), (593,279)
frame 339 : (494,78), (489,102), (506,182), (525,258), (522,278), (588,285), (593,280)
frame 340 : (495,78), (490,103), (507,183), (525,259), (522,279), (588,286), (594,281)
frame 341 : (496,78), (491,103), (508,183), (525,259), (522,279), (588,287), (594,282)
frame 342 : (498,79), (492,103), (508,183), (525,260), (522,279), (588,287), (594,283)
frame 343 : (499,79), (493,104), (509,184), (525,260), (522,280), (588,288), (594,283)
frame 344 : (500,80), (494,104), (509,184), (525,261), (522,280), (588,289), (594,284)
frame 345 : (501,80), (495,104), (510,185), (525,261), (522,280), (588,290), (593,285)
frame 346 : (502,80), (496,105), (510,185), (525,261), (522,281), (588,290), (593,286)
frame 347 : (503,81), (497,105), (511,185), (525,262), (522,281), (589,291), (595,287)
frame 348 : (504,81), (498,105), (511,186), (526,262), (522,281), (590,291), (595,288)
frame 349 : (505,81), (499,106), (512,186), (526,262), (522,281), (591,291), (595,288)
frame 350 : (506,82), (500,106), (512,187), (526,262), (522,281), (591,292), (596,289)
frame 351 : (507,82), (501,106), (513,187), (527,262), (523,281), (591,292), (596,289)
frame 352 : (508,82), (502,106), (514,187), (528,262), (523,281), (590,292), (597,290)
frame 353 : (509,82), (503,107), (515,187), (529,262), (524,281), (591,293), (598,290)
frame 354 : (510,82), (503,106), (516,187), (529,262), (524,281), (591,293), (598,291)
frame 355 : (511,82), (505,106), (517,187), (530,262), (524,281), (591,293), (598,291)
frame 356 : (512,82), (506,106), (518,187), (530,262), (524,281), (592,293), (598,291)
frame 357 : (513,82), (507,106), (519,187), (530,262), (524,281), (592,293), (599,291)
frame 358 : (514,81), (508,106), (520,187), (530,262), (524,281), (591,293), (598,291)
frame 359 : (515,81), (509,106), (520,187), (530,262), (524,281), (591,293), (598,291)
frame 360 : (517,81), (510,106), (521,187), (530,262), (524,281), (591,293), (598,291)
frame 361 : (518,81), (511,105), (522,187), (530,262), (524,281), (591,293), (598,291)
frame 362 : (519,81), (512,105), (522,187), (530,262), (524,281), (591,293), (598,291)
frame 363 : (520,80), (513,105), (522,187), (530,262), (524,281), (591,293), (598,291)
frame 364 : (521,80), (514,105), (523,186), (530,262), (524,281), (591,293), (598,291)
frame 365 : (521,80), (514,105), (523,186), (530,262), (524,281), (591,293), (598,291)
frame 366 : (522,80), (515,105), (523,186), (530,262), (524,281), (591,293), (598,291)
frame 367 : (523,80), (515,104), (523,186), (530,262), (524,281), (591,293), (598,291)
frame 368 : (524,79), (516,104), (523,186), (530,262), (524,281), (591,293), (598,291)
frame 369 : (525,79), (516,104), (523,186), (530,262), (524,281), (591,293), (598,291)
frame 370 : (525,79), (517,104), (523,186), (530,262), (524,281), (591,293), (598,291)
frame 371 : (526,79), (517,104), (523,186), (530,262), (524,281), (591,293), (598,291)
frame 372 : (527,79), (518,104), (523,186), (529,262), (524,281), (591,293), (598,291)
frame 373 : (527,79), (518,104), (524,186), (529,262), (524,281), (591,293), (598,291)
frame 374 : (528,79), (519,104), (524,186), (529,262), (523,281), (591,293), (598,291)
frame 375 : (529,79), (519,104), (524,186), (529,262), (523,281), (591,293), (598,291)
frame 376 : (529,79), (520,104), (525,186), (529,262), (523,281), (591,293), (598,291)
frame 377 : (530,79), (521,104), (525,186), (529,262), (523,281), (591,293), (598,291)
frame 378 : (530,79), (521,104), (526,186), (529,262), (523,282), (591,293), (598,291)
frame 379 : (531,79), (522,103), (526,186), (529,263), (523,282), (591,293), (598,291)
frame 380 : (532,78), (523,103), (526,186), (529,263), (523,282), (591,293), (598,291)
frame 381 : (533,79), (523,103), (526,186), (529,262), (523,282), (591,293), (598,291)
frame 382 : (533,79), (524,103), (527,186), (529,263), (523,282), (591,293), (598,291)
frame 383 : (534,79), (525,103), (527,186), (529,263), (523,282), (591,293), (598,291)
frame 384 : (535,79), (525,103), (528,186), (529,263), (523,282), (591,293), (598,291)
frame 385 : (536,79), (526,103), (528,186), (529,262), (523,282), (591,293), (598,291)
frame 386 : (536,79), (526,104), (528,186), (530,263), (523,282), (591,293), (598,291)
frame 387 : (537,79), (527,104), (528,187), (530,263), (523,282), (591,293), (598,291)
frame 388 : (538,79), (528,104), (529,187), (530,263), (523,282), (591,293), (598,291)
frame 389 : (539,79), (528,104), (529,187), (530,263), (523,282), (591,293), (598,291)
frame 390 : (539,79), (529,104), (529,187), (530,263), (523,282), (591,293), (598,291)
frame 391 : (540,79), (530,104), (530,187), (530,263), (523,282), (591,293), (598,291)
frame 392 : (541,79), (530,104), (530,187), (530,263), (523,282), (591,293), (598,291)
frame 393 : (541,79), (531,104), (531,187), (530,263), (523,282), (591,293), (598,291)
frame 394 : (542,79), (532,104), (531,187), (530,263), (523,282), (591,293), (598,291)
frame 395 : (543,79), (533,104), (531,187), (530,263), (523,282), (591,293), (598,291)
frame 396 : (544,79), (533,104), (532,187), (530,263), (523,282), (591,293), (598,291)
frame 397 : (545,79), (534,104), (532,187), (530,263), (523,282), (591,293), (598,291)
frame 398 : (546,79), (535,104), (533,187), (530,263), (523,282), (591,293), (598,291)
frame 399 : (547,79), (536,104), (533,187), (530,263), (523,282), (591,293), (598,291)
frame 400 : (547,79), (536,104), (534,187), (530,263), (523,282), (591,293), (598,291)
frame 401 : (548,79), (537,104), (534,188), (530,263), (523,282), (591,293), (598,291)
frame 402 : (549,79), (538,104), (535,188), (530,263), (523,282), (591,293), (598,291)
frame 403 : (550,79), (538,104), (535,188), (530,263), (523,282), (591,293), (598,291)
frame 404 : (551,79), (539,104), (535,188), (530,263), (523,282), (591,293), (598,291)
frame 405 : (552,79), (540,104), (536,188), (530,263), (523,282), (591,293), (598,291)
frame 406 : (552,79), (540,104), (536,188), (530,263), (523,282), (591,293), (598,291)
frame 407 : (553,79), (541,104), (536,188), (530,263), (523,282), (591,293), (598,291)
frame 408 : (554,79), (542,104), (536,188), (530,263), (523,282), (591,293), (598,291)
frame 409 : (555,80), (543,104), (537,188), (530,263), (523,282), (591,293), (598,291)
frame 410 : (556,79), (543,105), (537,188), (530,263), (523,282), (591,293), (598,291)
frame 411 : (556,80), (544,105), (538,188), (530,263), (523,282), (591,293), (598,291)
frame 412 : (557,80), (545,104), (538,188), (530,263), (523,282), (591,293), (598,291)
frame 413 : (558,80), (545,105), (538,188), (530,263), (523,282), (591,293), (598,291)
frame 414 : (558,80), (546,105), (538,188), (530,263), (523,282), (591,293), (598,291)
frame 415 : (559,80), (546,105), (539,188), (530,263), (523,282), (592,293), (598,291)
frame 416 : (560,80), (547,105), (539,188), (530,263), (523,282), (591,293), (598,291)
frame 417 : (560,80), (547,105), (539,188), (530,263), (523,282), (591,293), (598,291)
frame 418 : (561,80), (548,105), (540,188), (530,263), (523,282), (591,293), (598,291)
frame 419 : (561,80), (548,105), (540,188), (531,263), (523,282), (591,293), (598,291)
frame 420 : (562,80), (549,105), (540,188), (531,263), (523,282), (591,293), (598,291)
frame 421 : (562,80), (549,105), (540,188), (531,263), (523,282), (591,293), (598,291)
frame 422 : (563,80), (550,105), (541,188), (531,263), (523,282), (591,293), (598,291)
frame 423 : (563,80), (550,105), (541,188), (531,263), (523,282), (591,293), (598,291)
frame 424 : (563,80), (550,105), (541,188), (531,263), (523,282), (591,293), (598,291)
frame 425 : (564,80), (551,105), (541,188), (531,263), (523,282), (591,293), (598,291)
frame 426 : (564,80), (551,105), (541,188), (531,263), (523,282), (591,293), (598,291)
frame 427 : (565,80), (551,105), (541,188), (531,263), (523,282), (591,293), (598,291)
frame 428 : (565,80), (552,105), (541,188), (531,263), (523,282), (591,293), (598,291)
frame 429 : (565,80), (552,105), (541,188), (531,263), (523,282), (591,293), (598,291)
frame 430 : (565,80), (552,105), (542,188), (531,263), (523,282), (591,293), (598,291)
frame 431 : (566,80), (552,105), (542,188), (531,263), (523,282), (591,293), (598,292)
frame 432 : (566,80), (553,105), (542,188), (531,263), (523,282), (591,293), (598,292)
frame 433 : (566,80), (553,105), (542,188), (531,263), (523,282), (591,293), (598,292)
frame 434 : (567,80), (553,105), (542,188), (531,263), (523,282), (591,293), (598,292)
frame 435 : (567,80), (553,105), (542,188), (531,263), (523,282), (591,293), (598,292)
frame 436 : (567,80), (554,105), (542,188), (531,263), (523,282), (591,293), (598,292)
frame 437 : (568,80), (554,105), (542,188), (531,263), (523,282), (591,293), (598,292)
frame 438 : (568,80), (554,105), (542,188), (531,263), (523,282), (591,293), (598,292)
frame 439 : (568,80), (554,105), (542,188), (530,263), (523,282), (591,293), (598,292)
frame 440 : (569,80), (555,105), (543,188), (530,263), (523,282), (591,293), (598,292)
frame 441 : (569,80), (555,105), (543,188), (530,263), (523,282), (591,293), (598,292)
frame 442 : (569,80), (555,105), (543,188), (530,263), (523,282), (591,293), (598,292)
frame 443 : (570,81), (555,105), (543,188), (530,263), (523,282), (591,293), (598,292)
frame 444 : (570,81), (556,105), (543,188), (531,263), (523,282), (591,293), (598,292)
frame 445 : (570,81), (556,105), (543,188), (531,264), (523,282), (591,293), (598,292)
frame 446 : (571,81), (557,105), (543,188), (530,263), (523,282), (591,293), (598,292)
frame 447 : (571,81), (557,105), (544,188), (530,263), (523,282), (591,293), (598,292)
frame 448 : (571,81), (557,105), (544,188), (530,263), (523,282), (591,293), (598,292)
frame 449 : (572,81), (557,105), (544,188), (530,263), (523,282), (591,293), (598,292)
frame 450 : (572,81), (558,105), (544,188), (530,263), (523,282), (591,293), (598,292)
frame 451 : (572,81), (558,105), (544,188), (531,263), (523,282), (591,293), (598,292)
frame 452 : (573,81), (558,105), (544,188), (530,263), (523,282), (591,293), (598,292)
frame 453 : (573,81), (559,105), (544,188), (530,263), (523,282), (591,293), (598,292)
frame 454 : (573,81), (559,105), (545,188), (530,263), (523,282), (591,293), (598,292)
frame 455 : (574,81), (559,105), (545,188), (530,263), (523,282), (591,293), (598,292)
frame 456 : (574,81), (560,105), (545,188), (530,263), (523,282), (591,293), (598,292)
frame 457 : (575,81), (560,105), (545,188), (530,263), (523,282), (591,293), (598,292)
frame 458 : (575,81), (560,105), (545,188), (530,263), (523,282), (591,293), (598,292)
frame 459 : (575,81), (560,105), (545,188), (530,263), (523,282), (591,293), (598,292)
frame 460 : (575,81), (561,105), (545,188), (530,263), (523,282), (591,293), (598,292)
frame 461 : (576,81), (561,105), (545,188), (530,263), (523,282), (591,293), (598,292)
frame 462 : (576,81), (561,105), (545,188), (530,263), (522,282), (591,293), (598,292)
frame 463 : (576,81), (562,105), (545,188), (530,263), (522,282), (591,293), (598,292)
frame 464 : (577,81), (562,105), (546,188), (530,263), (522,282), (591,293), (598,292)
frame 465 : (577,82), (562,105), (546,188), (530,263), (523,282), (591,293), (598,292)
frame 466 : (578,82), (563,105), (546,188), (530,263), (523,282), (591,294), (598,292)
frame 467 : (578,81), (563,106), (546,188), (530,263), (523,282), (591,294), (598,292)
frame 468 : (579,82), (563,106), (546,188), (530,263), (523,282), (591,294), (598,292)
frame 469 : (579,82), (564,106), (546,188), (530,263), (523,282), (591,294), (598,292)
frame 470 : (580,82), (564,106), (546,188), (530,263), (523,282), (591,294), (598,292)
frame 471 : (580,82), (565,106), (547,188), (530,263), (523,282), (591,294), (598,292)
frame 472 : (581,82), (565,106), (547,188), (530,263), (523,282), (591,294), (598,292)
frame 473 : (581,82), (565,106), (547,188), (530,263), (523,282), (591,294), (598,292)
frame 474 : (581,82), (566,106), (547,188), (530,263), (523,282), (591,294), (598,292)
frame 475 : (582,82), (566,106), (548,188), (530,263), (523,282), (591,294), (598,292)
frame 476 : (583,82), (567,106), (548,188), (530,263), (522,282), (591,294), (598,292)
frame 477 : (583,82), (567,106), (548,188), (530,263), (522,282), (591,294), (598,292)
frame 478 : (584,82), (568,106), (548,188), (530,263), (522,282), (591,294), (598,292)
frame 479 : (584,82), (568,106), (548,188), (530,263), (522,282), (591,294), (598,292)
frame 480 : (585,82), (569,106), (549,188), (530,263), (523,282), (591,294), (598,292)
